timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
765,-0.550,9.547,1.766,0.0134,0.0073,-0.0037
770,-0.560,9.547,1.780,0.0147,0.0061,-0.0037
775,-0.569,9.571,1.775,0.0122,0.0061,-0.0024
780,-0.550,9.547,1.771,0.0147,0.0086,-0.0012
785,-0.560,9.528,1.747,0.0134,0.0061,-0.0012
790,-0.584,9.562,1.756,0.0147,0.0073,0.0000
795,-0.526,9.562,1.780,0.0110,0.0061,0.0012
800,-0.536,9.562,1.756,0.0134,0.0073,0.0012
805,-0.589,9.552,1.771,0.0122,0.0049,0.0012
810,-0.565,9.538,1.790,0.0122,0.0061,0.0024
815,-0.569,9.528,1.742,0.0134,0.0061,0.0012
820,-0.574,9.562,1.766,0.0134,0.0049,0.0037
825,-0.517,9.538,1.752,0.0122,0.0049,0.0061
830,-0.565,9.552,1.756,0.0147,0.0049,0.0049
835,-0.593,9.562,1.756,0.0134,0.0061,0.0061
840,-0.589,9.538,1.761,0.0159,0.0049,0.0073
845,-0.526,9.547,1.761,0.0159,0.0049,0.0098
850,-0.574,9.562,1.742,0.0147,0.0073,0.0073
855,-0.569,9.528,1.756,0.0159,0.0024,0.0110
860,-0.574,9.567,1.756,0.0183,0.0049,0.0110
865,-0.589,9.567,1.771,0.0171,0.0037,0.0086
870,-0.593,9.567,1.747,0.0159,0.0037,0.0110
875,-0.517,9.552,1.756,0.0147,0.0037,0.0134
880,-0.550,9.562,1.756,0.0110,0.0061,0.0122
885,-0.522,9.576,1.756,0.0110,0.0049,0.0134
890,-0.502,9.567,1.737,0.0122,0.0037,0.0134
895,-0.526,9.533,1.747,0.0134,0.0049,0.0122
900,-0.546,9.528,1.766,0.0122,0.0037,0.0122
905,-0.555,9.543,1.756,0.0147,0.0024,0.0110
910,-0.555,9.543,1.737,0.0122,0.0061,0.0122
915,-0.550,9.519,1.771,0.0122,0.0037,0.0147
920,-0.550,9.543,1.752,0.0134,0.0049,0.0134
925,-0.522,9.533,1.737,0.0159,0.0037,0.0147
930,-0.517,9.552,1.747,0.0147,0.0049,0.0147
935,-0.526,9.538,1.756,0.0147,0.0037,0.0147
940,-0.517,9.586,1.771,0.0147,0.0037,0.0122
945,-0.555,9.552,1.766,0.0147,0.0024,0.0134
950,-0.550,9.571,1.742,0.0159,0.0037,0.0122
955,-0.526,9.567,1.756,0.0110,0.0024,0.0122
960,-0.536,9.557,1.756,0.0134,0.0037,0.0134
965,-0.526,9.562,1.775,0.0147,0.0049,0.0122
970,-0.512,9.567,1.761,0.0098,0.0037,0.0122
975,-0.507,9.571,1.771,0.0122,0.0024,0.0122
980,-0.502,9.552,1.761,0.0098,0.0049,0.0098
985,-0.512,9.547,1.771,0.0098,0.0061,0.0086
990,-0.526,9.509,1.771,0.0159,0.0024,0.0086
995,-0.493,9.547,1.790,0.0134,0.0037,0.0086
1000,-0.536,9.552,1.804,0.0134,0.0049,0.0073
1005,-0.526,9.562,1.771,0.0159,0.0037,0.0073
1010,-0.546,9.538,1.790,0.0134,0.0049,0.0073
1015,-0.550,9.552,1.747,0.0159,0.0061,0.0049
1020,-0.517,9.552,1.752,0.0159,0.0049,0.0049
1025,-0.483,9.547,1.766,0.0159,0.0049,0.0037
1030,-0.526,9.571,1.761,0.0159,0.0049,0.0024
1035,-0.536,9.538,1.728,0.0134,0.0049,0.0024
1040,-0.507,9.552,1.766,0.0122,0.0073,0.0012
1045,-0.541,9.552,1.737,0.0122,0.0049,0.0000
1050,-0.531,9.528,1.756,0.0110,0.0061,0.0000
1055,-0.479,9.562,1.747,0.0110,0.0061,-0.0012
1060,-0.531,9.552,1.752,0.0110,0.0073,-0.0024
1065,-0.512,9.543,1.756,0.0098,0.0098,-0.0037
1070,-0.531,9.547,1.747,0.0086,0.0086,-0.0061
1075,-0.536,9.528,1.775,0.0098,0.0098,-0.0086
1080,-0.536,9.523,1.771,0.0110,0.0073,-0.0073
1085,-0.550,9.538,1.771,0.0122,0.0086,-0.0086
1090,-0.522,9.514,1.752,0.0134,0.0086,-0.0073
1095,-0.536,9.552,1.766,0.0147,0.0086,-0.0086
1100,-0.507,9.523,1.771,0.0122,0.0086,-0.0110
1105,-0.507,9.538,1.756,0.0134,0.0073,-0.0110
1110,-0.526,9.576,1.780,0.0110,0.0098,-0.0110
1115,-0.517,9.543,1.737,0.0122,0.0098,-0.0122
1120,-0.536,9.557,1.771,0.0110,0.0098,-0.0122
1125,-0.526,9.562,1.747,0.0098,0.0098,-0.0134
1130,-0.522,9.552,1.766,0.0110,0.0098,-0.0147
1135,-0.536,9.557,1.747,0.0061,0.0110,-0.0171
1140,-0.569,9.547,1.771,0.0098,0.0098,-0.0171
1145,-0.526,9.538,1.799,0.0073,0.0086,-0.0159
1150,-0.536,9.547,1.775,0.0098,0.0098,-0.0171
1155,-0.526,9.547,1.785,0.0098,0.0086,-0.0171
1160,-0.569,9.514,1.780,0.0147,0.0086,-0.0171
1165,-0.517,9.562,1.780,0.0134,0.0086,-0.0183
1170,-0.541,9.552,1.799,0.0159,0.0086,-0.0171
1175,-0.483,9.552,1.771,0.0147,0.0110,-0.0183
1180,-0.507,9.533,1.742,0.0171,0.0110,-0.0171
1185,-0.522,9.552,1.723,0.0147,0.0110,-0.0183
1190,-0.565,9.557,1.723,0.0183,0.0098,-0.0195
1195,-0.550,9.547,1.775,0.0159,0.0098,-0.0183
1200,-0.550,9.571,1.732,0.0134,0.0110,-0.0195
1205,-0.589,9.571,1.761,0.0134,0.0098,-0.0183
1210,-0.560,9.567,1.756,0.0110,0.0110,-0.0195
1215,-0.560,9.538,1.761,0.0110,0.0098,-0.0171
1220,-0.517,9.543,1.756,0.0098,0.0110,-0.0159
1225,-0.550,9.567,1.766,0.0086,0.0086,-0.0159
1230,-0.589,9.543,1.771,0.0098,0.0086,-0.0171
1235,-0.632,9.547,1.780,0.0122,0.0098,-0.0134
1240,-0.598,9.538,1.785,0.0134,0.0073,-0.0122
1245,-0.579,9.567,1.766,0.0110,0.0073,-0.0110
1250,-0.574,9.538,1.790,0.0122,0.0086,-0.0110
1255,-0.574,9.552,1.752,0.0159,0.0061,-0.0073
1260,-0.560,9.528,1.771,0.0195,0.0049,-0.0073
1265,-0.598,9.514,1.790,0.0159,0.0061,-0.0061
1270,-0.565,9.552,1.785,0.0195,0.0073,-0.0061
1275,-0.608,9.543,1.819,0.0183,0.0061,-0.0037
1280,-0.608,9.547,1.799,0.0183,0.0037,-0.0012
1285,-0.574,9.547,1.775,0.0171,0.0073,-0.0012
1290,-0.593,9.547,1.761,0.0159,0.0073,-0.0012
1295,-0.579,9.543,1.761,0.0159,0.0061,0.0000
1300,-0.603,9.571,1.761,0.0147,0.0061,0.0012
1305,-0.589,9.562,1.732,0.0147,0.0061,0.0024
1310,-0.593,9.581,1.732,0.0122,0.0061,0.0049
1315,-0.560,9.571,1.742,0.0134,0.0024,0.0037
1320,-0.603,9.543,1.752,0.0110,0.0049,0.0049
1325,-0.584,9.562,1.761,0.0098,0.0049,0.0073
1330,-0.574,9.528,1.761,0.0122,0.0037,0.0086
1335,-0.541,9.552,1.761,0.0110,0.0037,0.0073
1340,-0.589,9.514,1.775,0.0110,0.0049,0.0110
1345,-0.550,9.543,1.785,0.0134,0.0024,0.0122
1350,-0.536,9.547,1.771,0.0122,0.0037,0.0122
1355,-0.565,9.533,1.804,0.0159,0.0024,0.0147
1360,-0.531,9.562,1.775,0.0147,0.0024,0.0147
1365,-0.574,9.523,1.761,0.0147,0.0037,0.0147
1370,-0.569,9.571,1.771,0.0134,0.0037,0.0147
1375,-0.598,9.547,1.761,0.0147,0.0049,0.0159
1380,-0.560,9.538,1.747,0.0147,0.0037,0.0147
1385,-0.593,9.562,1.752,0.0122,0.0061,0.0171
1390,-0.608,9.547,1.771,0.0098,0.0037,0.0183
1395,-0.569,9.543,1.761,0.0098,0.0037,0.0195
1400,-0.579,9.557,1.752,0.0098,0.0037,0.0183
1405,-0.598,9.571,1.752,0.0086,0.0037,0.0195
1410,-0.546,9.543,1.737,0.0086,0.0024,0.0195
1415,-0.603,9.562,1.747,0.0098,0.0024,0.0208
1420,-0.598,9.543,1.756,0.0098,0.0012,0.0220
1425,-0.560,9.538,1.766,0.0098,0.0049,0.0244
1430,-0.550,9.533,1.756,0.0098,0.0000,0.0220
1435,-0.555,9.567,1.775,0.0086,0.0024,0.0208
1440,-0.555,9.523,1.775,0.0110,0.0024,0.0195
1445,-0.531,9.509,1.785,0.0110,0.0037,0.0195
1450,-0.517,9.547,1.814,0.0122,0.0049,0.0195
1455,-0.507,9.543,1.799,0.0122,0.0049,0.0171
1460,-0.531,9.543,1.785,0.0110,0.0049,0.0159
1465,-0.512,9.533,1.785,0.0122,0.0049,0.0147
1470,-0.502,9.547,1.771,0.0147,0.0049,0.0134
1475,-0.474,9.567,1.799,0.0147,0.0049,0.0122
1480,-0.479,9.552,1.771,0.0134,0.0037,0.0098
1485,-0.550,9.543,1.780,0.0159,0.0073,0.0086
1490,-0.498,9.557,1.780,0.0159,0.0061,0.0098
1495,-0.512,9.552,1.761,0.0171,0.0073,0.0086
1500,-0.522,9.547,1.761,0.0171,0.0061,0.0086
1505,-0.488,9.557,1.756,0.0147,0.0086,0.0061
1510,-0.502,9.571,1.785,0.0134,0.0086,0.0037
1515,-0.502,9.552,1.790,0.0134,0.0073,0.0024
1520,-0.517,9.557,1.795,0.0110,0.0073,0.0000
1525,-0.531,9.543,1.795,0.0110,0.0073,-0.0012
1530,-0.546,9.562,1.828,0.0110,0.0073,-0.0024
1535,-0.479,9.552,1.747,0.0110,0.0073,-0.0037
1540,-0.517,9.547,1.742,0.0110,0.0098,-0.0049
1545,-0.488,9.528,1.780,0.0086,0.0098,-0.0073
1550,-0.498,9.538,1.775,0.0086,0.0086,-0.0086
1555,-0.550,9.533,1.775,0.0098,0.0086,-0.0098
1560,-0.522,9.523,1.785,0.0098,0.0110,-0.0122
1565,-0.555,9.528,1.742,0.0110,0.0098,-0.0110
1570,-0.546,9.523,1.780,0.0110,0.0110,-0.0122
1575,-0.512,9.557,1.771,0.0147,0.0110,-0.0122
1580,-0.517,9.576,1.771,0.0122,0.0098,-0.0134
1585,-0.555,9.523,1.752,0.0110,0.0098,-0.0159
1590,-0.555,9.528,1.785,0.0134,0.0086,-0.0171
1595,-0.608,9.571,1.771,0.0159,0.0098,-0.0159
1600,-0.584,9.523,1.747,0.0159,0.0086,-0.0147
1605,-0.493,9.514,1.775,0.0159,0.0086,-0.0147
1610,-0.517,9.533,1.795,0.0134,0.0049,-0.0159
1615,-0.593,9.552,1.747,0.0147,0.0049,-0.0171
1620,-0.598,9.629,1.771,0.0134,0.0086,-0.0147
1626,-0.531,9.629,1.752,0.0122,0.0073,-0.0110
1631,-0.498,9.605,1.766,0.0147,0.0086,-0.0134
1636,-0.493,9.543,1.814,0.0134,0.0086,-0.0122
