timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
1940,0.799,11.155,1.024,0.0000,0.0428,-0.0134
1945,0.895,11.198,1.091,0.0061,0.0391,-0.0159
1950,0.646,10.969,1.005,0.0305,0.0195,-0.0086
1955,0.526,10.935,0.924,0.0330,0.0281,0.0098
1960,0.756,10.954,0.981,0.0330,0.0342,0.0195
1965,0.751,10.935,0.962,0.0415,0.0232,0.0257
1970,0.680,10.682,0.828,0.0428,0.0232,0.0269
1975,0.799,10.615,0.780,0.0293,0.0318,0.0208
1980,0.732,10.476,0.747,0.0244,0.0281,0.0134
1985,0.388,10.409,0.742,0.0159,0.0232,0.0183
1990,0.388,10.337,0.799,0.0000,0.0379,0.0318
1995,0.680,10.409,0.837,-0.0110,0.0403,0.0440
2000,0.651,10.504,0.904,-0.0098,0.0379,0.0342
2005,0.579,10.433,0.957,0.0024,0.0330,0.0269
2010,0.368,10.356,0.909,0.0134,0.0305,0.0318
2015,0.483,10.251,0.876,0.0257,0.0330,0.0354
2020,0.660,10.189,0.876,0.0318,0.0318,0.0330
2025,0.450,10.284,0.895,0.0452,0.0208,0.0305
2030,0.110,10.270,0.924,0.0599,0.0171,0.0415
2035,0.077,10.107,0.857,0.0684,0.0232,0.0721
2040,0.632,9.988,0.694,0.0684,0.0257,0.0843
2045,0.651,9.906,0.622,0.0611,0.0208,0.0684
2050,0.316,9.815,0.565,0.0525,0.0122,0.0648
2055,0.172,9.801,0.574,0.0354,0.0195,0.0782
2060,0.435,9.935,0.675,0.0220,0.0232,0.0941
2065,0.493,9.945,0.723,0.0232,0.0110,0.1112
2070,0.770,9.997,0.723,0.0171,0.0208,0.0990
2075,0.976,9.992,0.828,0.0183,0.0159,0.0794
2080,0.450,9.997,0.837,0.0330,-0.0049,0.0819
2085,0.579,9.945,0.713,0.0415,0.0098,0.0892
2090,0.727,10.021,0.842,0.0476,0.0086,0.1002
2095,0.632,10.074,0.871,0.0635,0.0183,0.0855
2100,0.689,10.050,0.799,0.0782,0.0330,0.0648
2105,0.330,9.768,0.660,0.0892,0.0220,0.0745
2110,0.297,9.672,0.498,0.0831,0.0342,0.0977
2115,0.933,9.657,0.531,0.0660,0.0464,0.0977
2120,0.770,9.729,0.502,0.0599,0.0183,0.0941
2125,0.325,9.567,0.512,0.0538,0.0098,0.1124
2130,0.613,9.686,0.512,0.0354,0.0244,0.1222
2135,0.928,9.715,0.684,0.0244,0.0049,0.1271
2140,0.742,9.648,0.665,0.0293,-0.0037,0.1173
2145,0.579,9.600,0.737,0.0269,0.0000,0.1136
2150,0.483,9.715,0.756,0.0293,0.0037,0.1246
2155,0.598,9.815,0.847,0.0415,0.0159,0.1271
2160,0.632,9.729,0.823,0.0550,0.0269,0.1112
2165,0.507,9.677,0.780,0.0672,0.0367,0.0916
2170,0.546,9.634,0.780,0.0745,0.0367,0.1002
2175,0.541,9.413,0.684,0.0831,0.0342,0.1112
2180,0.665,9.212,0.474,0.0794,0.0281,0.1234
2185,0.761,9.232,0.507,0.0574,0.0159,0.1332
2190,0.766,9.145,0.560,0.0513,0.0037,0.1368
2195,0.603,9.107,0.522,0.0415,-0.0110,0.1429
2200,0.435,9.188,0.617,0.0281,-0.0110,0.1454
2205,0.258,9.255,0.761,0.0244,-0.0037,0.1515
2210,0.412,9.184,0.761,0.0305,0.0086,0.1625
2215,0.646,9.150,0.703,0.0305,0.0171,0.1576
2220,0.488,9.212,0.770,0.0379,0.0220,0.1368
2225,0.249,9.016,0.718,0.0501,0.0293,0.1307
2230,0.670,8.806,0.646,0.0562,0.0330,0.1662
2235,1.053,8.935,0.742,0.0501,0.0257,0.1600
2240,0.584,8.940,0.804,0.0660,-0.0037,0.1454
2245,0.244,8.815,0.708,0.0745,-0.0159,0.1796
2250,0.938,8.729,0.627,0.0660,0.0000,0.2053
2255,1.388,8.973,0.651,0.0586,-0.0171,0.1833
2260,0.440,9.016,0.747,0.0721,-0.0403,0.1564
2265,0.057,8.820,0.651,0.0806,-0.0183,0.1759
2270,0.737,8.786,0.603,0.0660,0.0098,0.2040
2275,0.857,8.987,0.742,0.0550,0.0171,0.1710
2280,0.278,8.849,0.670,0.0733,0.0086,0.1747
2285,0.703,8.700,0.536,0.0586,0.0330,0.2053
2290,1.574,8.868,0.646,0.0403,0.0305,0.2089
2295,1.412,9.045,0.718,0.0464,-0.0049,0.1833
2300,0.555,8.925,0.699,0.0550,-0.0232,0.1747
2305,0.608,8.810,0.608,0.0525,-0.0037,0.2040
2310,1.417,8.858,0.632,0.0415,-0.0024,0.2248
2315,1.340,8.935,0.718,0.0476,-0.0269,0.2053
