timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
940,0.215,9.619,1.268,0.0134,0.0073,0.0012
945,0.172,9.653,1.302,0.0134,0.0061,0.0012
950,0.182,9.653,1.287,0.0110,0.0061,0.0012
955,0.182,9.634,1.292,0.0122,0.0049,0.0012
960,0.196,9.677,1.283,0.0122,0.0049,0.0000
965,0.182,9.648,1.287,0.0134,0.0061,0.0000
970,0.167,9.657,1.292,0.0122,0.0061,-0.0012
975,0.167,9.667,1.306,0.0110,0.0061,0.0000
980,0.172,9.662,1.306,0.0122,0.0061,0.0012
985,0.206,9.629,1.273,0.0122,0.0049,0.0012
990,0.172,9.629,1.292,0.0122,0.0061,0.0012
995,0.172,9.662,1.326,0.0110,0.0061,0.0000
1000,0.144,9.653,1.287,0.0134,0.0061,0.0024
1005,0.153,9.672,1.292,0.0110,0.0073,0.0024
1010,0.182,9.667,1.297,0.0134,0.0049,0.0000
1015,0.172,9.662,1.292,0.0122,0.0049,0.0012
1020,0.172,9.638,1.283,0.0122,0.0073,0.0012
1025,0.148,9.653,1.302,0.0134,0.0061,0.0012
1030,0.182,9.653,1.306,0.0122,0.0049,0.0012
1035,0.167,9.643,1.316,0.0134,0.0037,0.0000
1040,0.191,9.619,1.283,0.0122,0.0061,0.0012
1045,0.158,9.643,1.311,0.0147,0.0061,0.0012
1050,0.187,9.653,1.278,0.0122,0.0073,0.0000
1055,0.167,9.614,1.273,0.0134,0.0061,0.0012
1060,0.172,9.672,1.263,0.0110,0.0061,0.0000
1065,0.177,9.672,1.278,0.0134,0.0061,0.0000
1070,0.177,9.648,1.278,0.0134,0.0061,0.0012
1075,0.163,9.672,1.268,0.0147,0.0049,0.0012
1080,0.163,9.629,1.283,0.0122,0.0086,0.0000
1085,0.172,9.624,1.283,0.0122,0.0049,0.0024
1090,0.182,9.648,1.302,0.0110,0.0049,0.0012
1095,0.182,9.638,1.287,0.0134,0.0061,0.0012
1100,0.163,9.662,1.297,0.0159,0.0049,0.0012
1105,0.172,9.648,1.283,0.0134,0.0061,0.0000
1110,0.167,9.643,1.283,0.0122,0.0061,0.0012
1115,0.201,9.643,1.302,0.0122,0.0061,0.0024
1120,0.187,9.643,1.283,0.0147,0.0049,0.0012
1125,0.182,9.634,1.292,0.0134,0.0049,0.0012
1130,0.187,9.667,1.283,0.0122,0.0061,0.0012
1135,0.187,9.638,1.306,0.0110,0.0061,0.0012
1140,0.153,9.634,1.297,0.0122,0.0061,0.0000
1145,0.139,9.648,1.311,0.0134,0.0061,0.0000
1150,0.196,9.643,1.263,0.0122,0.0061,0.0000
1155,0.187,9.643,1.278,0.0122,0.0073,0.0012
1160,0.182,9.648,1.259,0.0122,0.0073,0.0012
1165,0.172,9.662,1.283,0.0134,0.0073,-0.0012
1170,0.187,9.667,1.273,0.0122,0.0073,0.0000
1175,0.158,9.624,1.306,0.0110,0.0061,0.0000
1180,0.187,9.672,1.316,0.0147,0.0061,0.0012
1185,0.148,9.619,1.283,0.0134,0.0073,0.0000
1190,0.196,9.624,1.259,0.0122,0.0061,0.0012
1195,0.167,9.643,1.311,0.0122,0.0061,0.0012
1200,0.172,9.657,1.297,0.0159,0.0049,0.0012
1205,0.182,9.619,1.297,0.0147,0.0049,0.0012
1210,0.177,9.634,1.273,0.0134,0.0049,0.0000
1215,0.148,9.662,1.297,0.0122,0.0073,0.0000
1220,0.158,9.662,1.306,0.0134,0.0061,0.0012
1225,0.187,9.677,1.292,0.0122,0.0073,0.0012
