timestamp_ms,a1x,a1y,a1z,g1x,g1y,g1z
875,-0.770,9.653,0.847,0.0037,0.0195,-0.1210
880,-0.770,9.643,0.809,0.0061,0.0195,-0.1246
885,-0.656,9.576,0.799,0.0049,0.0244,-0.1307
890,-0.665,9.581,0.837,0.0061,0.0208,-0.1454
895,-0.861,9.600,0.804,0.0073,0.0171,-0.1478
900,-0.857,9.557,0.818,0.0147,0.0232,-0.1454
905,-0.751,9.605,0.809,0.0134,0.0244,-0.1527
910,-0.837,9.619,0.818,0.0147,0.0208,-0.1613
915,-0.909,9.634,0.790,0.0159,0.0208,-0.1649
920,-0.885,9.614,0.775,0.0122,0.0232,-0.1649
925,-0.828,9.600,0.828,0.0110,0.0220,-0.1686
930,-0.861,9.643,0.799,0.0110,0.0195,-0.1759
935,-0.895,9.643,0.833,0.0098,0.0183,-0.1796
940,-0.928,9.619,0.785,0.0110,0.0208,-0.1808
945,-0.881,9.610,0.823,0.0122,0.0232,-0.1833
950,-0.785,9.619,0.847,0.0110,0.0208,-0.1906
955,-0.914,9.610,0.828,0.0122,0.0208,-0.1979
960,-1.024,9.624,0.790,0.0122,0.0208,-0.1991
965,-1.015,9.634,0.809,0.0122,0.0232,-0.1943
970,-0.952,9.610,0.818,0.0110,0.0244,-0.1918
975,-0.900,9.595,0.809,0.0122,0.0244,-0.1967
980,-0.948,9.614,0.809,0.0134,0.0232,-0.2016
985,-0.981,9.619,0.809,0.0122,0.0244,-0.2053
990,-0.981,9.629,0.814,0.0110,0.0232,-0.2077
995,-1.019,9.614,0.785,0.0134,0.0220,-0.2065
1000,-1.048,9.619,0.809,0.0122,0.0244,-0.2053
1005,-1.053,9.600,0.833,0.0134,0.0257,-0.2040
1010,-1.038,9.600,0.799,0.0134,0.0269,-0.2016
1015,-1.034,9.605,0.818,0.0171,0.0244,-0.2016
1020,-1.096,9.605,0.804,0.0147,0.0257,-0.2040
1025,-1.110,9.629,0.852,0.0171,0.0244,-0.2065
1030,-1.220,9.605,0.809,0.0171,0.0208,-0.2040
1035,-1.211,9.605,0.804,0.0171,0.0208,-0.1955
1040,-1.163,9.600,0.809,0.0195,0.0232,-0.1906
1045,-1.168,9.605,0.809,0.0208,0.0159,-0.1881
1050,-1.239,9.610,0.818,0.0208,0.0171,-0.1820
1055,-1.125,9.614,0.790,0.0220,0.0183,-0.1784
1060,-1.192,9.648,0.818,0.0171,0.0171,-0.1772
1065,-1.249,9.657,0.766,0.0183,0.0171,-0.1723
1070,-1.163,9.638,0.780,0.0134,0.0208,-0.1674
1075,-1.153,9.662,0.732,0.0110,0.0220,-0.1649
1080,-1.172,9.672,0.747,0.0073,0.0220,-0.1625
1085,-1.249,9.619,0.742,0.0024,0.0232,-0.1588
1090,-1.254,9.595,0.770,0.0000,0.0232,-0.1515
1095,-1.268,9.614,0.804,0.0012,0.0232,-0.1454
1100,-1.302,9.567,0.809,0.0012,0.0232,-0.1393
1105,-1.354,9.581,0.799,0.0049,0.0159,-0.1295
1110,-1.350,9.567,0.837,0.0024,0.0195,-0.1222
1115,-1.201,9.571,0.842,0.0073,0.0220,-0.1210
1120,-1.230,9.567,0.833,0.0086,0.0147,-0.1246
1125,-1.498,9.528,0.857,0.0147,0.0061,-0.1136
1130,-1.450,9.567,0.828,0.0147,0.0159,-0.0977
1135,-1.235,9.586,0.852,0.0159,0.0195,-0.0880
1140,-1.292,9.624,0.823,0.0159,0.0110,-0.0855
1145,-1.364,9.629,0.770,0.0159,0.0098,-0.0819
1150,-1.306,9.610,0.751,0.0134,0.0147,-0.0733
1155,-1.278,9.605,0.747,0.0110,0.0122,-0.0709
1160,-1.287,9.624,0.775,0.0110,0.0122,-0.0684
1165,-1.383,9.586,0.785,0.0049,0.0110,-0.0660
1170,-1.421,9.590,0.790,0.0061,0.0147,-0.0562
1175,-1.335,9.600,0.818,0.0061,0.0159,-0.0513
1180,-1.302,9.586,0.823,0.0073,0.0122,-0.0476
1185,-1.436,9.610,0.770,0.0073,0.0098,-0.0403
1190,-1.393,9.614,0.756,0.0049,0.0110,-0.0318
1195,-1.292,9.581,0.727,0.0049,0.0110,-0.0318
1200,-1.316,9.562,0.756,0.0073,0.0037,-0.0293
1205,-1.431,9.571,0.775,0.0073,0.0061,-0.0257
1210,-1.378,9.533,0.775,0.0086,0.0098,-0.0171
1215,-1.278,9.547,0.833,0.0073,0.0086,-0.0134
1220,-1.278,9.557,0.790,0.0122,0.0086,-0.0122
1225,-1.330,9.586,0.823,0.0159,0.0073,-0.0122
1230,-1.239,9.581,0.809,0.0159,0.0098,-0.0122
1235,-1.311,9.586,0.804,0.0195,0.0061,-0.0134
1240,-1.359,9.552,0.823,0.0195,0.0086,-0.0110
1245,-1.335,9.586,0.837,0.0171,0.0110,-0.0098
1250,-1.354,9.619,0.833,0.0208,0.0086,-0.0061
1255,-1.378,9.595,0.809,0.0195,0.0073,-0.0049
1260,-1.359,9.605,0.775,0.0183,0.0086,0.0024
1265,-1.378,9.605,0.790,0.0134,0.0073,0.0037
1270,-1.354,9.605,0.780,0.0110,0.0037,0.0061
1275,-1.316,9.590,0.770,0.0110,0.0049,0.0086
1280,-1.326,9.538,0.775,0.0098,0.0037,0.0098
1285,-1.326,9.576,0.780,0.0110,0.0012,0.0098
1290,-1.335,9.576,0.814,0.0110,0.0024,0.0122
1295,-1.359,9.523,0.809,0.0147,0.0012,0.0110
1300,-1.335,9.552,0.823,0.0159,0.0024,0.0134
1305,-1.311,9.485,0.790,0.0183,0.0012,0.0147
1310,-1.369,9.567,0.794,0.0183,0.0000,0.0195
1315,-1.283,9.667,0.785,0.0195,0.0024,0.0171
1320,-1.254,9.629,0.794,0.0208,0.0000,0.0134
1325,-1.335,9.691,0.756,0.0269,-0.0012,0.0147
1330,-1.306,9.490,0.785,0.0257,0.0000,0.0159
1335,-1.287,9.523,0.780,0.0244,0.0037,0.0183
1340,-1.125,9.547,0.780,0.0244,0.0049,0.0147
1345,-1.220,9.638,0.751,0.0220,0.0000,0.0073
1350,-1.498,9.657,0.780,0.0232,0.0000,0.0086
1355,-1.373,9.595,0.780,0.0220,0.0110,0.0195
1360,-1.144,9.519,0.756,0.0232,0.0098,0.0171
1365,-1.273,9.586,0.804,0.0244,0.0024,0.0110
1370,-1.359,9.614,0.770,0.0232,0.0049,0.0049
1375,-1.455,9.552,0.780,0.0220,0.0000,0.0147
1380,-1.306,9.600,0.732,0.0183,0.0073,0.0195
1385,-1.187,9.677,0.775,0.0159,0.0000,0.0122
1390,-1.551,9.557,0.775,0.0232,-0.0073,0.0195
1395,-1.445,9.562,0.742,0.0244,0.0049,0.0318
1400,-1.067,9.528,0.790,0.0195,0.0086,0.0305
1405,-1.115,9.619,0.809,0.0232,-0.0024,0.0183
1410,-1.350,9.576,0.818,0.0269,-0.0024,0.0134
1415,-1.306,9.552,0.761,0.0269,0.0049,0.0195
1420,-1.149,9.600,0.766,0.0232,0.0086,0.0183
1425,-1.163,9.610,0.775,0.0269,0.0049,0.0086
1430,-1.378,9.571,0.761,0.0293,0.0012,0.0073
1435,-1.397,9.562,0.775,0.0293,0.0098,0.0147
1440,-1.168,9.581,0.766,0.0269,0.0134,0.0159
1445,-1.192,9.614,0.823,0.0281,0.0086,0.0122
1450,-1.373,9.576,0.794,0.0269,0.0061,0.0122
1455,-1.373,9.567,0.747,0.0281,0.0110,0.0147
1460,-1.278,9.600,0.756,0.0293,0.0110,0.0183
1465,-1.192,9.600,0.785,0.0293,0.0073,0.0183
1470,-1.302,9.605,0.756,0.0293,0.0037,0.0147
1475,-1.350,9.605,0.775,0.0281,0.0037,0.0159
1480,-1.292,9.576,0.785,0.0281,0.0037,0.0220
1485,-1.235,9.586,0.790,0.0281,0.0024,0.0220
1490,-1.278,9.590,0.780,0.0305,0.0012,0.0171
1495,-1.306,9.586,0.761,0.0330,-0.0024,0.0171
1500,-1.383,9.567,0.766,0.0330,-0.0012,0.0183
1505,-1.292,9.567,0.737,0.0305,0.0037,0.0244
1510,-1.196,9.590,0.780,0.0318,0.0024,0.0232
1515,-1.268,9.571,0.766,0.0354,0.0012,0.0195
1520,-1.340,9.547,0.737,0.0379,0.0037,0.0220
1525,-1.326,9.605,0.756,0.0367,0.0086,0.0269
1530,-1.306,9.619,0.742,0.0391,0.0073,0.0330
1535,-1.393,9.595,0.723,0.0391,0.0061,0.0379
1540,-1.460,9.634,0.723,0.0403,0.0049,0.0538
1545,-1.354,9.624,0.713,0.0379,0.0061,0.0721
1550,-1.105,9.634,0.675,0.0367,0.0086,0.0696
1555,-0.924,9.653,0.699,0.0293,0.0061,0.0489
1560,-1.373,9.677,0.689,0.0281,-0.0049,0.0257
1565,-1.699,9.715,0.699,0.0208,-0.0061,0.0440
1570,-1.464,9.667,0.713,0.0122,0.0049,0.0709
1575,-0.971,9.629,0.713,0.0086,0.0037,0.0794
1580,-0.833,9.662,0.766,0.0073,-0.0049,0.0635
1585,-1.144,9.648,0.790,0.0098,-0.0122,0.0538
1590,-1.335,9.552,0.794,0.0159,-0.0086,0.0611
1595,-1.163,9.729,0.761,0.0122,0.0024,0.0757
1600,-0.804,9.681,0.904,0.0183,0.0086,0.0782
1605,-0.713,9.648,0.809,0.0330,-0.0012,0.0684
1610,-1.192,9.634,0.775,0.0415,0.0012,0.0721
1615,-0.948,9.753,0.684,0.0391,0.0159,0.0867
1620,-0.766,9.820,0.727,0.0354,0.0122,0.0867
1625,-0.780,9.968,0.775,0.0391,0.0073,0.0831
1630,-0.881,9.973,0.727,0.0403,0.0061,0.0819
1635,-1.000,9.873,0.646,0.0354,0.0073,0.0843
1640,-0.948,9.988,0.675,0.0232,0.0134,0.0806
1645,-0.828,10.165,0.718,0.0195,0.0147,0.0831
1650,-0.823,10.169,0.756,0.0171,0.0110,0.0770
1655,-1.120,10.289,0.708,0.0171,0.0086,0.0794
1660,-1.158,10.485,0.809,0.0147,0.0195,0.0843
1665,-1.105,10.433,0.818,0.0195,0.0195,0.1002
1670,-0.876,10.696,0.799,0.0195,0.0208,0.1051
1675,-0.613,10.906,0.981,0.0232,0.0244,0.0867
1680,-0.943,10.816,0.991,0.0452,0.0061,0.0757
1685,-1.340,10.677,0.737,0.0562,0.0049,0.0929
1690,-1.082,10.571,0.641,0.0464,0.0208,0.1087
1695,-0.723,10.777,0.732,0.0342,0.0208,0.1075
1700,-0.948,10.892,0.780,0.0367,0.0073,0.0977
1705,-1.359,10.787,0.656,0.0342,0.0061,0.1038
1710,-1.168,10.749,0.627,0.0220,0.0257,0.1283
1715,-0.402,10.906,0.713,0.0098,0.0379,0.1161
1720,-0.301,10.997,0.775,0.0061,0.0208,0.0684
1725,-1.115,10.983,0.747,0.0110,0.0073,0.0464
1730,-1.235,10.940,0.689,0.0098,0.0305,0.0513
1735,-1.000,11.141,0.804,0.0024,0.0367,0.0721
1740,-0.948,11.265,0.952,0.0122,0.0318,0.0806
1745,-0.723,11.222,0.828,0.0257,0.0330,0.0696
1750,-1.062,10.969,0.785,0.0318,0.0183,0.0562
1755,-1.263,11.050,0.718,0.0281,0.0305,0.0672
1760,-0.804,10.878,0.794,0.0318,0.0415,0.0745
